,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_class
2463,7.0,0.26,0.26,10.8,0.039,37.0,184.0,0.99787,3.47,0.58,10.3,good
2464,6.0,0.26,0.15,1.2,0.053,35.0,124.0,0.9934700000000001,3.08,0.46,8.8,bad
2465,7.5,0.28,0.78,12.1,0.040999999999999995,53.0,161.0,0.9983799999999999,2.98,0.44,8.7,bad
2466,7.5,0.27,0.79,11.95,0.04,51.0,159.0,0.99839,2.98,0.44,8.7,bad
2467,7.0,0.28,0.32,1.7,0.038,27.0,128.0,0.99375,3.2,0.62,10.2,ok
2468,5.2,0.16,0.34,0.8,0.028999999999999998,26.0,77.0,0.99155,3.25,0.51,10.1,ok
2469,6.8,0.34,0.1,1.4,0.049,29.0,118.0,0.9936,3.21,0.41,9.5,bad
2470,7.6,0.25,0.34,1.3,0.055999999999999994,34.0,176.0,0.99434,3.1,0.51,9.5,bad
2471,5.6,0.35,0.4,6.3,0.022000000000000002,23.0,174.0,0.9922,3.54,0.5,11.6,good
2472,8.8,0.24,0.23,10.3,0.032,12.0,97.0,0.99571,3.13,0.4,10.7,ok
2473,6.0,0.29,0.21,15.55,0.043,20.0,142.0,0.9965799999999999,3.11,0.54,10.1,ok
2474,6.1,0.27,0.31,1.5,0.035,17.0,83.0,0.9907600000000001,3.32,0.44,11.1,good
2475,7.4,0.56,0.09,1.5,0.071,19.0,117.0,0.9949600000000001,3.22,0.53,9.8,bad
2476,6.8,0.29,0.49,1.4,0.142,52.0,148.0,0.9937,3.08,0.49,9.0,ok
2477,6.1,0.27,0.31,1.5,0.035,17.0,83.0,0.9907600000000001,3.32,0.44,11.1,good
2478,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.9954200000000001,3.19,0.48,9.5,ok
2479,6.6,0.24,0.3,13.0,0.052000000000000005,18.0,143.0,0.99825,3.37,0.49,9.4,ok
2480,6.8,0.32,0.3,1.0,0.049,22.0,113.0,0.9928899999999999,3.24,0.61,10.2,bad
2481,6.4,0.37,0.37,4.85,0.040999999999999995,39.5,216.5,0.9943200000000001,3.1,0.5,9.8,ok
2482,6.2,0.26,0.37,7.1,0.047,54.0,201.0,0.99523,3.19,0.48,9.5,ok
2483,6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.9954200000000001,3.19,0.48,9.5,ok
2484,6.4,0.3,0.16,7.5,0.05,55.0,191.0,0.9959,3.17,0.49,9.0,bad
2485,8.0,0.28,0.32,7.6,0.045,61.0,204.0,0.9954299999999999,3.1,0.55,10.1,ok
2486,6.7,0.24,0.32,10.3,0.079,37.0,122.0,0.9966200000000001,3.02,0.45,8.8,bad
2487,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.9908799999999999,2.97,0.51,11.9,ok
2488,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.9908799999999999,2.97,0.51,11.9,ok
2489,6.1,0.28,0.24,19.95,0.07400000000000001,32.0,174.0,0.9992200000000001,3.19,0.44,9.3,ok
2490,7.7,0.39,0.49,7.7,0.036000000000000004,11.0,110.0,0.9966,3.33,0.76,10.0,ok
2491,6.0,0.2,0.24,5.3,0.075,49.0,201.0,0.99466,3.21,0.43,9.5,bad
2492,6.1,0.28,0.24,19.95,0.07400000000000001,32.0,174.0,0.9992200000000001,3.19,0.44,9.3,ok
2493,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.99836,3.16,0.5,9.7,bad
2494,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.99836,3.16,0.5,9.7,bad
2495,6.3,0.18,0.22,1.5,0.043,45.0,155.0,0.9923799999999999,3.19,0.48,10.2,bad
2496,8.6,0.23,0.25,11.3,0.031,13.0,96.0,0.99645,3.11,0.4,10.8,bad
2497,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,bad
2498,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,bad
2499,6.9,0.26,0.31,7.0,0.039,37.0,175.0,0.9937600000000001,3.32,0.49,11.4,ok
2500,6.8,0.21,0.36,18.1,0.046,32.0,133.0,1.0,3.27,0.48,8.8,bad
2501,6.4,0.31,0.4,6.4,0.039,39.0,191.0,0.99513,3.14,0.52,9.8,bad
2502,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4,bad
2503,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4,bad
2504,8.5,0.3,0.28,3.1,0.054000000000000006,54.0,174.0,0.9954299999999999,3.21,0.43,9.4,ok
2505,7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.9988600000000001,3.2,0.63,9.4,ok
2506,6.6,0.32,0.34,7.7,0.044000000000000004,63.0,212.0,0.99526,3.22,0.48,9.7,ok
2507,7.1,0.34,0.31,5.2,0.032,36.0,140.0,0.99166,3.35,0.47,12.3,good
2508,6.6,0.26,0.25,11.6,0.045,45.0,178.0,0.9969100000000001,3.33,0.43,9.8,ok
2509,8.0,0.27,0.57,10.4,0.053,18.0,134.0,0.9973200000000001,3.12,0.68,9.0,bad
2510,6.2,0.28,0.45,7.5,0.045,46.0,203.0,0.9957299999999999,3.26,0.46,9.2,ok
2511,6.2,0.3,0.49,11.2,0.057999999999999996,68.0,215.0,0.99656,3.19,0.6,9.4,ok
2512,5.6,0.175,0.29,0.8,0.043,20.0,67.0,0.9911200000000001,3.28,0.48,9.9,ok
2513,6.9,0.34,0.36,1.4,0.032,13.0,145.0,0.9921399999999999,3.07,0.52,9.8,bad
2514,6.9,0.34,0.3,4.7,0.028999999999999998,34.0,148.0,0.99165,3.36,0.49,12.3,good
2515,7.1,0.12,0.3,3.1,0.018000000000000002,15.0,37.0,0.9900399999999999,3.02,0.52,11.9,good
2516,7.1,0.32,0.29,4.0,0.038,33.0,170.0,0.9946299999999999,3.27,0.64,10.2,ok
2517,7.3,0.51,0.29,11.3,0.034,61.0,224.0,0.9968299999999999,3.14,0.56,9.5,ok
2518,7.1,0.12,0.3,3.1,0.018000000000000002,15.0,37.0,0.9900399999999999,3.02,0.52,11.9,good
2519,6.3,0.24,0.55,8.1,0.04,67.0,216.0,0.9959600000000001,3.24,0.5,9.2,bad
2520,7.5,0.41,0.23,14.8,0.054000000000000006,28.0,174.0,0.99898,3.18,0.49,9.7,bad
2521,6.5,0.18,0.33,1.4,0.028999999999999998,35.0,138.0,0.9911399999999999,3.36,0.6,11.5,good
2522,7.3,0.17,0.24,8.1,0.121,32.0,162.0,0.99508,3.17,0.38,10.4,good
2523,8.2,0.2,0.38,3.5,0.053,41.0,174.0,0.99306,3.22,0.41,11.6,bad
2524,7.5,0.41,0.23,14.8,0.054000000000000006,28.0,174.0,0.99898,3.18,0.49,9.7,bad
2525,7.3,0.17,0.24,8.1,0.121,32.0,162.0,0.99508,3.17,0.38,10.4,good
2526,6.5,0.18,0.33,1.4,0.028999999999999998,35.0,138.0,0.9911399999999999,3.36,0.6,11.5,good
2527,7.3,0.16,0.35,1.5,0.036000000000000004,29.0,108.0,0.9934200000000001,3.27,0.51,10.2,ok
2528,6.4,0.16,0.37,1.5,0.037000000000000005,27.0,109.0,0.99345,3.38,0.5,9.8,ok
2529,6.6,0.42,0.13,12.8,0.044000000000000004,26.0,158.0,0.99772,3.24,0.47,9.0,bad
2530,5.8,0.3,0.12,1.6,0.036000000000000004,57.0,163.0,0.99239,3.38,0.59,10.5,ok
2531,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.9950200000000001,3.16,0.38,9.4,bad
2532,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.9950200000000001,3.16,0.38,9.4,bad
2533,6.4,0.22,0.3,11.2,0.046,53.0,149.0,0.99479,3.21,0.34,10.8,bad
2534,6.8,0.23,0.3,1.7,0.043,19.0,95.0,0.9920700000000001,3.17,0.46,10.7,good
2535,9.0,0.26,0.34,6.7,0.028999999999999998,21.0,162.0,0.99497,3.08,0.5,10.6,ok
2536,6.5,0.23,0.25,17.3,0.046,15.0,110.0,0.99828,3.15,0.42,9.2,ok
2537,5.9,0.28,0.14,8.6,0.032,30.0,142.0,0.9954200000000001,3.28,0.44,9.5,ok
2538,5.9,0.28,0.14,8.6,0.032,30.0,142.0,0.9954200000000001,3.28,0.44,9.5,ok
2539,6.2,0.27,0.18,1.5,0.027999999999999997,20.0,111.0,0.9922799999999999,3.41,0.5,10.0,bad
2540,9.0,0.29,0.34,12.1,0.03,34.0,177.0,0.9970600000000001,3.13,0.47,10.6,bad
2541,9.0,0.26,0.34,6.7,0.028999999999999998,21.0,162.0,0.99497,3.08,0.5,10.6,ok
2542,8.9,0.27,0.34,10.7,0.028999999999999998,19.5,166.0,0.99669,3.13,0.48,10.6,bad
2543,6.5,0.23,0.25,17.3,0.046,15.0,110.0,0.99828,3.15,0.42,9.2,ok
2544,6.9,0.32,0.3,1.8,0.036000000000000004,28.0,117.0,0.99269,3.24,0.48,11.0,ok
2545,7.2,0.22,0.24,1.4,0.040999999999999995,17.0,159.0,0.9919600000000001,3.25,0.53,11.2,ok
2546,6.7,0.5,0.38,7.5,0.046,26.0,175.0,0.9966200000000001,3.32,0.54,9.6,bad
2547,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.21,0.48,9.4,bad
2548,6.3,0.26,0.42,7.1,0.045,62.0,209.0,0.99544,3.2,0.53,9.5,ok
2549,7.5,0.2,0.47,16.9,0.052000000000000005,51.0,188.0,0.99944,3.09,0.62,9.3,bad
2550,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.21,0.48,9.4,bad
2551,6.3,0.26,0.42,7.1,0.045,62.0,209.0,0.99544,3.2,0.53,9.5,ok
2552,6.6,0.36,0.52,11.3,0.046,8.0,110.0,0.9966,3.07,0.46,9.4,bad
2553,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,good
2554,6.4,0.15,0.44,1.2,0.043,67.0,150.0,0.9907,3.14,0.73,11.2,good
2555,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,good
2556,7.6,0.23,0.64,12.9,0.033,54.0,170.0,0.998,3.0,0.53,8.8,bad
2557,6.4,0.15,0.44,1.2,0.043,67.0,150.0,0.9907,3.14,0.73,11.2,good
2558,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,0.72,11.2,good
2559,5.7,0.255,0.65,1.2,0.079,17.0,137.0,0.9930700000000001,3.2,0.42,9.4,bad
2560,6.9,0.32,0.26,2.3,0.03,11.0,103.0,0.99106,3.06,0.42,11.1,ok
2561,6.9,0.28,0.22,10.0,0.052000000000000005,36.0,131.0,0.9969600000000001,3.08,0.46,9.6,bad
2562,6.9,0.32,0.26,2.3,0.03,11.0,103.0,0.99106,3.06,0.42,11.1,ok
2563,5.7,0.255,0.65,1.2,0.079,17.0,137.0,0.9930700000000001,3.2,0.42,9.4,bad
2564,6.6,0.41,0.16,1.4,0.037000000000000005,28.0,160.0,0.99167,2.95,0.45,10.6,ok
2565,7.3,0.37,0.16,14.9,0.048,59.0,240.0,0.99902,3.13,0.45,8.9,bad
2566,6.9,0.21,0.24,1.8,0.021,17.0,80.0,0.98992,3.15,0.46,12.3,good
2567,6.6,0.24,0.28,1.8,0.027999999999999997,39.0,132.0,0.99182,3.34,0.46,11.4,bad
2568,6.8,0.28,0.36,7.0,0.043,60.0,207.0,0.99556,3.16,0.49,9.6,ok
2569,6.6,0.24,0.24,8.6,0.034,25.0,135.0,0.99582,3.33,0.59,10.3,ok
2570,6.6,0.24,0.28,1.8,0.027999999999999997,39.0,132.0,0.99182,3.34,0.46,11.4,bad
2571,7.0,0.16,0.32,1.1,0.032,29.0,80.0,0.98972,3.23,0.36,12.1,ok
2572,7.0,0.14,0.28,1.3,0.026000000000000002,10.0,56.0,0.9935200000000001,3.46,0.45,9.9,bad
2573,6.3,0.34,0.36,4.9,0.035,31.0,185.0,0.9946,3.15,0.49,9.7,bad
2574,6.8,0.26,0.24,1.9,0.043,70.0,154.0,0.9927299999999999,3.18,0.52,10.5,bad
2575,6.7,0.17,0.42,10.4,0.038,85.0,182.0,0.9962799999999999,3.04,0.44,8.9,ok
2576,6.5,0.27,0.4,10.0,0.039,74.0,227.0,0.99582,3.18,0.5,9.4,bad
2577,6.7,0.25,0.36,8.6,0.037000000000000005,63.0,206.0,0.9955299999999999,3.18,0.5,9.6,bad
2578,5.8,0.3,0.27,1.7,0.013999999999999999,45.0,104.0,0.9891399999999999,3.4,0.56,12.6,good
2579,6.4,0.28,0.56,1.7,0.156,49.0,106.0,0.99354,3.1,0.37,9.2,ok
2580,7.7,0.3,0.26,18.95,0.053,36.0,174.0,0.99976,3.2,0.5,10.4,bad
2581,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2582,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2583,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2584,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2585,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2586,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2587,5.1,0.14,0.25,0.7,0.039,15.0,89.0,0.9919,3.22,0.43,9.2,ok
2588,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,0.52,9.0,good
2589,7.2,0.615,0.1,1.4,0.068,25.0,154.0,0.9949899999999999,3.2,0.48,9.7,bad
2590,6.9,0.13,0.28,13.3,0.05,47.0,132.0,0.99655,3.34,0.42,10.1,ok
2591,6.7,0.34,0.3,8.5,0.059000000000000004,24.0,152.0,0.99615,3.46,0.64,11.0,good
2592,7.3,0.32,0.29,1.5,0.038,32.0,144.0,0.9929600000000001,3.2,0.55,10.8,bad
2593,6.3,0.21,0.29,11.7,0.048,49.0,147.0,0.99482,3.22,0.38,10.8,bad
2594,5.4,0.5,0.13,5.0,0.027999999999999997,12.0,107.0,0.99079,3.48,0.88,13.5,good
2595,8.2,0.52,0.34,1.2,0.042,18.0,167.0,0.99366,3.24,0.39,10.6,bad
2596,7.8,0.28,0.31,2.1,0.046,28.0,208.0,0.99434,3.23,0.64,9.8,bad
2597,6.4,0.22,0.34,1.4,0.023,56.0,115.0,0.9895799999999999,3.18,0.7,11.7,ok
2598,7.8,0.28,0.31,2.1,0.046,28.0,208.0,0.99434,3.23,0.64,9.8,bad
2599,6.9,0.32,0.27,16.0,0.034,58.0,185.0,0.9993799999999999,3.34,0.6,9.0,ok
2600,6.8,0.11,0.42,1.1,0.042,51.0,132.0,0.99059,3.18,0.74,11.3,good
2601,6.2,0.26,0.32,15.3,0.031,64.0,185.0,0.99835,3.31,0.61,9.4,bad
2602,6.4,0.22,0.34,1.4,0.023,56.0,115.0,0.9895799999999999,3.18,0.7,11.7,ok
2603,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,good
2604,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,good
2605,7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0,ok
2606,7.2,0.2,0.36,2.5,0.027999999999999997,22.0,157.0,0.9938,3.48,0.49,10.6,ok
2607,8.9,0.26,0.33,8.1,0.024,47.0,202.0,0.9955799999999999,3.13,0.46,10.8,ok
2608,7.5,0.25,0.32,8.2,0.024,53.0,209.0,0.9956299999999999,3.12,0.46,10.8,ok
2609,7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0,ok
2610,6.3,0.27,0.46,11.1,0.053,44.0,177.0,0.9969100000000001,3.18,0.67,9.4,bad
2611,6.5,0.3,0.39,7.8,0.038,61.0,219.0,0.9959,3.19,0.5,9.4,bad
2612,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.63,11.3,good
2613,6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.9962799999999999,3.07,0.4,9.4,bad
2614,6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.9907600000000001,3.39,0.47,12.0,bad
2615,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.72,10.3,good
2616,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.72,10.3,good
2617,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.72,10.3,good
2618,6.6,0.26,0.21,2.9,0.026000000000000002,48.0,126.0,0.9908899999999999,3.22,0.38,11.3,good
2619,6.6,0.35,0.35,6.0,0.063,31.0,150.0,0.9953700000000001,3.1,0.47,9.4,ok
2620,6.5,0.28,0.28,20.4,0.040999999999999995,40.0,144.0,1.0002,3.14,0.38,8.7,bad
2621,6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.9962799999999999,3.07,0.4,9.4,bad
2622,6.6,0.26,0.21,2.9,0.026000000000000002,48.0,126.0,0.9908899999999999,3.22,0.38,11.3,good
2623,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.72,10.3,good
2624,6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.9907600000000001,3.39,0.47,12.0,bad
2625,4.5,0.19,0.21,0.95,0.033,89.0,159.0,0.9933200000000001,3.34,0.42,8.0,bad
2626,8.0,0.24,0.26,1.7,0.033,36.0,136.0,0.99316,3.44,0.51,10.4,good
2627,7.8,0.17,0.23,1.7,0.028999999999999998,39.0,128.0,0.99272,3.37,0.41,10.7,good
2628,7.0,0.24,0.24,9.0,0.03,42.0,219.0,0.99636,3.47,0.46,10.2,ok
2629,5.8,0.6,0.0,1.3,0.044000000000000004,72.0,197.0,0.9920200000000001,3.56,0.43,10.9,bad
2630,5.9,0.445,0.26,1.4,0.027000000000000003,23.0,109.0,0.9914799999999999,3.3,0.36,10.5,ok
2631,6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,good
2632,6.8,0.44,0.2,16.0,0.065,61.0,186.0,0.99884,3.13,0.45,8.6,bad
2633,7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.9977299999999999,3.2,0.44,9.0,bad
2634,8.7,0.31,0.73,14.35,0.044000000000000004,27.0,191.0,1.00013,2.96,0.88,8.7,bad
2635,8.2,0.32,0.26,2.1,0.062,26.0,87.0,0.98974,3.1,0.47,12.8,ok
2636,7.2,0.24,0.27,11.4,0.034,40.0,174.0,0.9977299999999999,3.2,0.44,9.0,bad
2637,8.7,0.31,0.73,14.35,0.044000000000000004,27.0,191.0,1.00013,2.96,0.88,8.7,bad
2638,7.5,0.13,0.38,1.1,0.023,42.0,104.0,0.9911200000000001,3.28,0.53,11.8,ok
2639,9.2,0.14,0.37,1.1,0.034,36.0,84.0,0.99136,3.05,0.55,11.6,ok
2640,7.4,0.2,0.37,1.2,0.027999999999999997,28.0,89.0,0.9913200000000001,3.14,0.61,11.8,ok
2641,6.1,0.15,0.35,15.8,0.042,55.0,158.0,0.9964200000000001,3.24,0.37,10.6,bad
2642,7.6,0.23,0.4,5.2,0.066,14.0,91.0,0.9948799999999999,3.17,0.8,9.7,bad
2643,8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.9952700000000001,3.22,0.47,10.3,bad
2644,7.15,0.17,0.24,9.6,0.11900000000000001,56.0,178.0,0.9957799999999999,3.15,0.44,10.2,ok
2645,6.7,0.12,0.3,5.2,0.048,38.0,113.0,0.9935200000000001,3.33,0.44,10.1,good
2646,5.7,0.18,0.36,1.2,0.046,9.0,71.0,0.9919899999999999,3.7,0.68,10.9,good
2647,5.8,0.15,0.28,0.8,0.037000000000000005,43.0,127.0,0.99198,3.24,0.51,9.3,bad
2648,6.6,0.23,0.29,14.45,0.057,29.0,144.0,0.99756,3.33,0.54,10.2,ok
2649,7.15,0.17,0.24,9.6,0.11900000000000001,56.0,178.0,0.9957799999999999,3.15,0.44,10.2,ok
2650,7.0,0.34,0.39,6.9,0.066,43.0,162.0,0.99561,3.11,0.53,9.5,bad
2651,6.4,0.68,0.26,3.4,0.069,25.0,146.0,0.9934700000000001,3.18,0.4,9.3,bad
2652,7.3,0.22,0.31,2.3,0.018000000000000002,45.0,80.0,0.98936,3.06,0.34,12.9,good
2653,6.4,0.28,0.27,11.0,0.042,45.0,148.0,0.9978600000000001,3.14,0.46,8.7,bad
2654,6.9,0.4,0.22,5.95,0.081,76.0,303.0,0.99705,3.4,0.57,9.4,bad
2655,6.8,0.19,0.23,5.1,0.034,71.0,204.0,0.9942,3.23,0.69,10.1,bad
2656,7.1,0.23,0.24,5.4,0.039,60.0,196.0,0.9948,3.19,0.78,10.0,bad
2657,6.45,0.14,0.42,1.2,0.05,51.0,129.0,0.99116,3.27,0.69,11.1,good
2658,6.5,0.15,0.44,12.6,0.052000000000000005,65.0,158.0,0.9968799999999999,3.26,0.7,10.3,good
2659,7.1,0.15,0.34,1.0,0.033,27.0,73.0,0.98974,3.24,0.41,12.2,ok
2660,6.7,0.33,0.34,6.6,0.067,35.0,156.0,0.9954200000000001,3.11,0.48,9.3,ok
2661,7.2,0.3,0.26,1.5,0.040999999999999995,46.0,178.0,0.99154,3.19,0.56,11.3,ok
2662,7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,10.8,ok
2663,8.0,0.13,0.25,1.1,0.033,15.0,86.0,0.99044,2.98,0.39,11.2,good
2664,6.2,0.21,0.34,6.6,0.03,36.0,91.0,0.9914,3.32,0.45,12.5,good
2665,8.3,0.4,0.41,8.2,0.05,15.0,122.0,0.9979,3.39,0.49,9.3,bad
2666,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,good
2667,6.6,0.12,0.25,1.4,0.039,21.0,131.0,0.9911399999999999,3.2,0.45,11.2,good
2668,9.6,0.655,0.21,2.0,0.039,21.0,120.0,0.9918799999999999,3.0,1.0,12.6,ok
2669,6.8,0.26,0.4,7.5,0.046,45.0,179.0,0.9958299999999999,3.2,0.49,9.3,bad
2670,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,good
2671,5.9,0.3,0.3,2.0,0.03,38.0,142.0,0.98892,3.41,0.41,12.9,good
2672,7.0,0.15,0.3,13.3,0.049,46.0,120.0,0.9970399999999999,3.2,0.36,9.5,good
2673,7.9,0.37,0.31,2.85,0.037000000000000005,5.0,24.0,0.9911,3.19,0.36,11.9,ok
2674,7.2,0.35,0.25,5.6,0.032,23.0,120.0,0.99334,2.93,0.66,10.3,good
2675,7.2,0.32,0.24,5.6,0.033,23.0,120.0,0.99334,2.92,0.66,10.3,good
2676,7.6,0.1,0.33,1.0,0.031,33.0,93.0,0.9909399999999999,3.06,0.68,11.2,ok
2677,6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.9901399999999999,3.18,0.31,12.0,ok
2678,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9930399999999999,3.13,0.4,9.6,bad
2679,7.6,0.18,0.28,7.1,0.040999999999999995,29.0,110.0,0.9965200000000001,3.2,0.42,9.2,ok
2680,8.0,0.17,0.29,2.4,0.028999999999999998,52.0,119.0,0.98944,3.03,0.33,12.9,ok
2681,7.2,0.19,0.27,11.2,0.061,46.0,149.0,0.99772,2.99,0.59,9.3,ok
2682,7.6,0.32,0.25,9.5,0.03,15.0,136.0,0.99367,3.1,0.44,12.1,ok
2683,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9930399999999999,3.13,0.4,9.6,bad
2684,6.6,0.21,0.29,1.8,0.026000000000000002,35.0,128.0,0.9918299999999999,3.37,0.48,11.2,ok
2685,7.0,0.16,0.36,2.6,0.028999999999999998,28.0,98.0,0.99126,3.11,0.37,11.2,good
2686,8.0,0.17,0.29,2.4,0.028999999999999998,52.0,119.0,0.98944,3.03,0.33,12.9,ok
2687,6.6,0.24,0.38,8.0,0.042,56.0,187.0,0.99577,3.21,0.46,9.2,bad
2688,7.2,0.19,0.27,11.2,0.061,46.0,149.0,0.99772,2.99,0.59,9.3,ok
2689,7.6,0.18,0.28,7.1,0.040999999999999995,29.0,110.0,0.9965200000000001,3.2,0.42,9.2,ok
2690,6.9,0.3,0.25,3.3,0.040999999999999995,26.0,124.0,0.9942799999999999,3.18,0.5,9.3,ok
2691,6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.9938799999999999,3.2,0.36,10.7,ok
2692,6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,ok
2693,6.7,0.23,0.25,1.6,0.036000000000000004,28.0,143.0,0.99256,3.3,0.54,10.3,ok
2694,6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.9938799999999999,3.2,0.36,10.7,ok
2695,5.7,0.23,0.28,9.65,0.025,26.0,121.0,0.9925,3.28,0.38,11.3,ok
2696,6.5,0.22,0.5,16.4,0.048,36.0,182.0,0.9990399999999999,3.02,0.49,8.8,ok
2697,7.0,0.18,0.37,1.5,0.043,16.0,104.0,0.99216,3.18,0.5,10.8,bad
2698,6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,3.05,0.54,9.8,ok
2699,6.9,0.3,0.25,3.3,0.040999999999999995,26.0,124.0,0.9942799999999999,3.18,0.5,9.3,ok
2700,6.5,0.46,0.31,5.0,0.027000000000000003,15.0,72.0,0.99165,3.26,0.6,11.5,good
2701,6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,bad
2702,6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,bad
2703,6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,bad
2704,6.6,0.26,0.38,6.5,0.17,68.0,201.0,0.9956,3.19,0.38,9.4,ok
2705,6.7,0.26,0.39,6.4,0.171,64.0,200.0,0.9956200000000001,3.19,0.38,9.4,ok
2706,7.5,0.28,0.39,10.2,0.045,59.0,209.0,0.9972,3.16,0.63,9.6,ok
2707,6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,bad
2708,6.8,0.23,0.42,7.4,0.044000000000000004,56.0,189.0,0.9958,3.22,0.48,9.3,ok
2709,7.8,0.25,0.34,13.7,0.044000000000000004,66.0,184.0,0.99976,3.22,0.75,8.9,bad
2710,7.8,0.25,0.34,13.7,0.044000000000000004,66.0,184.0,0.99976,3.22,0.75,8.9,bad
2711,5.6,0.2,0.22,1.3,0.049,25.0,155.0,0.9929600000000001,3.74,0.43,10.0,bad
2712,6.4,0.21,0.44,7.4,0.045,47.0,182.0,0.9957,3.24,0.46,9.1,bad
2713,6.8,0.23,0.42,7.4,0.044000000000000004,56.0,189.0,0.9958,3.22,0.48,9.3,ok
2714,6.8,0.24,0.37,7.45,0.043,59.0,188.0,0.99579,3.2,0.5,9.4,ok
2715,7.8,0.25,0.28,7.2,0.04,46.0,179.0,0.99541,3.14,0.6,10.1,ok
2716,7.8,0.25,0.34,13.7,0.044000000000000004,66.0,184.0,0.99976,3.22,0.75,8.9,bad
2717,6.8,0.16,0.29,10.4,0.046,59.0,143.0,0.99518,3.2,0.4,10.8,ok
2718,5.2,0.28,0.29,1.1,0.027999999999999997,18.0,69.0,0.9916799999999999,3.24,0.54,10.0,ok
2719,7.5,0.18,0.31,6.5,0.028999999999999998,53.0,160.0,0.9927600000000001,3.03,0.38,10.9,ok
2720,7.5,0.26,0.3,4.6,0.027000000000000003,29.0,92.0,0.99085,3.15,0.38,12.0,good
